"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 4,2017,8,7911,1247,486,21.9062,15.7629,6.14334
HHS Regions,Region 5,2017,8,12326,2692,1263,32.0866,21.84,10.2466
HHS Regions,Region 6,2017,8,7152,1360,356,23.9933,19.0157,4.97763
HHS Regions,Region 7,2017,8,2261,349,168,22.866,15.4356,7.43034
HHS Regions,Region 8,2017,8,2741,299,88,14.1189,10.9084,3.21051
HHS Regions,Region 9,2017,8,2412,200,23,9.24544,8.29187,0.953566
HHS Regions,Region 10,2017,8,1650,139,49,11.3939,8.42424,2.9697
HHS Regions,Region 1,2017,9,2434,416,113,21.7338,17.0912,4.64256
HHS Regions,Region 2,2017,9,3049,422,110,17.4483,13.8406,3.60774
HHS Regions,Region 3,2017,9,2951,473,155,21.2809,16.0285,5.25246
HHS Regions,Region 4,2017,9,6804,870,393,18.5626,12.7866,5.77601
HHS Regions,Region 5,2017,9,10079,1549,941,24.7048,15.3686,9.33624
HHS Regions,Region 6,2017,9,6636,1149,358,22.7095,17.3146,5.39482
HHS Regions,Region 7,2017,9,1838,191,117,16.7573,10.3917,6.36561
HHS Regions,Region 8,2017,9,2252,211,96,13.6323,9.36945,4.26288
HHS Regions,Region 9,2017,9,2271,141,24,7.26552,6.20872,1.0568
HHS Regions,Region 10,2017,9,1392,102,44,10.4885,7.32759,3.16092
HHS Regions,Region 1,2017,10,2185,322,127,20.5492,14.7368,5.81236
HHS Regions,Region 2,2017,10,2083,199,106,14.6423,9.55353,5.08881
HHS Regions,Region 3,2017,10,2676,383,206,22.0105,14.3124,7.69806
HHS Regions,Region 4,2017,10,6684,768,446,18.1628,11.4901,6.67265
HHS Regions,Region 5,2017,10,9658,1258,1105,24.4668,13.0255,11.4413
HHS Regions,Region 6,2017,10,6305,1120,374,23.6955,17.7637,5.9318
HHS Regions,Region 7,2017,10,1679,132,141,16.2597,7.86182,8.39786
HHS Regions,Region 8,2017,10,2295,168,138,13.3333,7.32026,6.01307
HHS Regions,Region 9,2017,10,2324,130,32,6.97074,5.5938,1.37694
HHS Regions,Region 10,2017,10,1345,68,55,9.14498,5.05576,4.08922
HHS Regions,Region 1,2017,11,2054,231,143,18.2084,11.2463,6.96203
HHS Regions,Region 2,2017,11,1752,167,118,16.2671,9.53196,6.73516
HHS Regions,Region 3,2017,11,2572,315,249,21.9285,12.2473,9.68118
HHS Regions,Region 4,2017,11,6598,655,537,18.0661,9.92725,8.13883
HHS Regions,Region 5,2017,11,9264,1024,1226,24.2876,11.0535,13.234
HHS Regions,Region 6,2017,11,5855,944,400,22.9547,16.123,6.83177
HHS Regions,Region 7,2017,11,1659,111,154,15.9735,6.69078,9.2827
HHS Regions,Region 8,2017,11,2177,107,166,12.5402,4.91502,7.62517
HHS Regions,Region 9,2017,11,2184,134,34,7.69231,6.13553,1.55678
HHS Regions,Region 10,2017,11,1316,50,58,8.20669,3.79939,4.40729
HHS Regions,Region 1,2017,12,2111,212,229,20.8906,10.0426,10.8479
HHS Regions,Region 2,2017,12,2355,115,192,13.0361,4.88323,8.15287
HHS Regions,Region 3,2017,12,2641,307,294,22.7565,11.6244,11.1321
HHS Regions,Region 4,2017,12,6966,851,697,22.2222,12.2165,10.0057
HHS Regions,Region 5,2017,12,9562,1026,1535,26.7831,10.73,16.0531
HHS Regions,Region 6,2017,12,3903,371,303,17.2688,9.50551,7.76326
HHS Regions,Region 7,2017,12,1064,69,129,18.609,6.48496,12.1241
HHS Regions,Region 8,2017,12,1962,94,158,12.844,4.79103,8.05301
HHS Regions,Region 9,2017,12,1967,95,34,6.55821,4.82969,1.72852
HHS Regions,Region 10,2017,12,1173,29,56,7.24638,2.47229,4.77408
HHS Regions,Region 1,2017,13,2151,202,331,24.7792,9.39098,15.3882
HHS Regions,Region 2,2017,13,2459,98,267,14.8434,3.98536,10.8581
HHS Regions,Region 3,2017,13,2367,241,305,23.0672,10.1817,12.8855
HHS Regions,Region 4,2017,13,5974,494,567,17.7603,8.26917,9.49113
HHS Regions,Region 5,2017,13,8903,797,1447,25.205,8.95204,16.2529
HHS Regions,Region 6,2017,13,4014,267,256,13.0294,6.65172,6.37768
HHS Regions,Region 7,2017,13,902,42,122,18.1818,4.65632,13.5255
HHS Regions,Region 8,2017,13,1827,51,157,11.3848,2.79146,8.59332
HHS Regions,Region 9,2017,13,1844,78,39,6.3449,4.22993,2.11497
HHS Regions,Region 10,2017,13,938,20,40,6.39659,2.1322,4.26439
HHS Regions,Region 1,2017,14,2387,170,416,24.5496,7.12191,17.4277
HHS Regions,Region 2,2017,14,2498,56,313,14.7718,2.24179,12.53
HHS Regions,Region 3,2017,14,2056,111,257,17.8988,5.39883,12.5
HHS Regions,Region 4,2017,14,4772,333,420,15.7795,6.97821,8.80134
HHS Regions,Region 5,2017,14,7298,438,936,18.8271,6.00164,12.8254
HHS Regions,Region 6,2017,14,3343,182,205,11.5764,5.44421,6.13222
HHS Regions,Region 7,2017,14,1259,16,107,9.76966,1.27085,8.49881
HHS Regions,Region 8,2017,14,1796,30,134,9.1314,1.67038,7.46102
HHS Regions,Region 9,2017,14,1727,66,58,7.18008,3.82166,3.35843
HHS Regions,Region 10,2017,14,931,16,59,8.05585,1.71858,6.33727
HHS Regions,Region 1,2017,15,2233,126,354,21.4957,5.64263,15.8531
HHS Regions,Region 2,2017,15,2270,40,281,14.141,1.76211,12.3789
HHS Regions,Region 3,2017,15,1762,63,157,12.4858,3.57548,8.91033
HHS Regions,Region 4,2017,15,4126,226,334,13.5725,5.47746,8.09501
HHS Regions,Region 5,2017,15,5911,252,628,14.8875,4.26324,10.6243
HHS Regions,Region 6,2017,15,2946,114,168,9.5723,3.86965,5.70265
HHS Regions,Region 7,2017,15,1089,10,79,8.17264,0.918274,7.25436
HHS Regions,Region 8,2017,15,1808,21,116,7.57743,1.1615,6.41593
HHS Regions,Region 9,2017,15,1491,29,57,5.76794,1.945,3.82294
HHS Regions,Region 10,2017,15,798,9,45,6.76692,1.12782,5.6391
HHS Regions,Region 1,2017,16,1905,64,259,16.9554,3.35958,13.5958
HHS Regions,Region 2,2017,16,2035,26,167,9.48403,1.27764,8.20639
HHS Regions,Region 3,2017,16,1393,30,102,9.47595,2.15363,7.32233
HHS Regions,Region 4,2017,16,3709,153,238,10.5419,4.1251,6.41682
HHS Regions,Region 5,2017,16,5109,126,425,10.7849,2.46624,8.31865
HHS Regions,Region 6,2017,16,2938,99,118,7.38598,3.36964,4.01634
HHS Regions,Region 7,2017,16,975,5,49,5.53846,0.512821,5.02564
HHS Regions,Region 8,2017,16,1397,16,81,6.94345,1.14531,5.79814
HHS Regions,Region 9,2017,16,1460,34,57,6.23288,2.32877,3.90411
HHS Regions,Region 10,2017,16,711,8,37,6.32911,1.12518,5.20394
HHS Regions,Region 1,2017,17,1540,30,180,13.6364,1.94805,11.6883
HHS Regions,Region 2,2017,17,1384,20,93,8.16474,1.44509,6.71965
HHS Regions,Region 3,2017,17,1121,15,39,4.81713,1.33809,3.47904
HHS Regions,Region 4,2017,17,3251,113,167,8.61273,3.47585,5.13688
HHS Regions,Region 5,2017,17,4018,46,200,6.12245,1.14485,4.9776
HHS Regions,Region 6,2017,17,2583,50,87,5.30391,1.93573,3.36818
HHS Regions,Region 7,2017,17,830,3,27,3.61446,0.361446,3.25301
HHS Regions,Region 8,2017,17,1535,15,66,5.27687,0.977199,4.29967
HHS Regions,Region 9,2017,17,1361,24,45,5.0698,1.76341,3.30639
HHS Regions,Region 10,2017,17,652,7,28,5.3681,1.07362,4.29448
HHS Regions,Region 1,2017,18,1100,12,87,9,1.09091,7.90909
HHS Regions,Region 2,2017,18,1157,13,49,5.35869,1.1236,4.23509
HHS Regions,Region 3,2017,18,926,3,26,3.13175,0.323974,2.80778
HHS Regions,Region 4,2017,18,2917,97,161,8.8447,3.32533,5.51937
HHS Regions,Region 5,2017,18,3338,19,124,4.284,0.569203,3.7148
HHS Regions,Region 6,2017,18,2211,40,75,5.20127,1.80914,3.39213
HHS Regions,Region 7,2017,18,804,1,19,2.48756,0.124378,2.36318
HHS Regions,Region 8,2017,18,1386,32,65,6.99856,2.3088,4.68975
HHS Regions,Region 9,2017,18,1202,29,47,6.3228,2.41265,3.91015
HHS Regions,Region 10,2017,18,631,6,38,6.97306,0.950872,6.02219
HHS Regions,Region 1,2017,19,1060,15,41,5.28302,1.41509,3.86792
HHS Regions,Region 2,2017,19,1049,6,37,4.09914,0.571973,3.52717
HHS Regions,Region 3,2017,19,816,6,17,2.81863,0.735294,2.08333
HHS Regions,Region 4,2017,19,2929,101,182,9.662,3.44828,6.21372
HHS Regions,Region 5,2017,19,2993,29,87,3.87571,0.968927,2.90678
HHS Regions,Region 6,2017,19,2127,27,73,4.70146,1.26939,3.43206
HHS Regions,Region 7,2017,19,731,3,10,1.77839,0.410397,1.36799
HHS Regions,Region 8,2017,19,1235,23,47,5.66802,1.86235,3.80567
HHS Regions,Region 9,2017,19,1247,19,65,6.73617,1.52366,5.21251
HHS Regions,Region 10,2017,19,583,2,24,4.45969,0.343053,4.11664
HHS Regions,Region 1,2017,20,906,7,36,4.74614,0.772627,3.97351
HHS Regions,Region 2,2017,20,1072,13,29,3.91791,1.21269,2.70522
HHS Regions,Region 3,2017,20,737,6,6,1.62822,0.814111,0.814111
HHS Regions,Region 4,2017,20,2581,102,139,9.33747,3.95196,5.38551
HHS Regions,Region 5,2017,20,2202,10,52,2.81562,0.454133,2.36149
HHS Regions,Region 6,2017,20,2193,34,69,4.69676,1.55039,3.14637
HHS Regions,Region 7,2017,20,725,1,12,1.7931,0.137931,1.65517
HHS Regions,Region 8,2017,20,1173,17,36,4.51833,1.44928,3.06905
HHS Regions,Region 9,2017,20,1234,23,60,6.72609,1.86386,4.86224
HHS Regions,Region 10,2017,20,576,1,21,3.81944,0.173611,3.64583
HHS Regions,Region 1,2017,21,680,1,9,1.47059,0.147059,1.32353
HHS Regions,Region 2,2017,21,901,4,11,1.66482,0.443951,1.22087
HHS Regions,Region 3,2017,21,603,0,3,0.497512,0,0.497512
HHS Regions,Region 4,2017,21,2620,112,140,9.61832,4.27481,5.34351
HHS Regions,Region 5,2017,21,2248,11,41,2.31317,0.489324,1.82384
HHS Regions,Region 6,2017,21,2011,22,47,3.43113,1.09398,2.33715
HHS Regions,Region 7,2017,21,588,4,6,1.70068,0.680272,1.02041
HHS Regions,Region 8,2017,21,992,8,23,3.125,0.806452,2.31855
HHS Regions,Region 9,2017,21,1177,19,82,8.58114,1.61427,6.96686
HHS Regions,Region 10,2017,21,533,0,13,2.43902,0,2.43902
HHS Regions,Region 1,2017,22,600,2,6,1.33333,0.333333,1
HHS Regions,Region 2,2017,22,769,7,2,1.17035,0.910273,0.260078
HHS Regions,Region 3,2017,22,581,1,3,0.688468,0.172117,0.516351
HHS Regions,Region 4,2017,22,2471,112,141,10.2388,4.53258,5.70619
HHS Regions,Region 5,2017,22,1961,7,16,1.17287,0.356961,0.81591
HHS Regions,Region 6,2017,22,1741,25,57,4.70994,1.43596,3.27398
HHS Regions,Region 7,2017,22,505,1,1,0.39604,0.19802,0.19802
HHS Regions,Region 8,2017,22,909,7,20,2.9703,0.770077,2.20022
HHS Regions,Region 9,2017,22,1083,7,56,5.81717,0.646353,5.17082
HHS Regions,Region 10,2017,22,464,2,9,2.37069,0.431034,1.93966
HHS Regions,Region 1,2017,23,449,0,3,0.668151,0,0.668151
HHS Regions,Region 2,2017,23,756,1,4,0.661376,0.132275,0.529101
HHS Regions,Region 3,2017,23,648,11,1,1.85185,1.69753,0.154321
HHS Regions,Region 4,2017,23,2157,93,96,8.76217,4.31154,4.45063
HHS Regions,Region 5,2017,23,1709,3,11,0.819193,0.175541,0.643651
HHS Regions,Region 6,2017,23,1697,12,37,2.88745,0.70713,2.18032
HHS Regions,Region 7,2017,23,521,1,3,0.767754,0.191939,0.575816
HHS Regions,Region 8,2017,23,829,5,15,2.41255,0.603136,1.80941
HHS Regions,Region 9,2017,23,1029,10,47,5.53936,0.971817,4.56754
HHS Regions,Region 10,2017,23,412,0,11,2.6699,0,2.6699
HHS Regions,Region 1,2017,24,430,0,0,0,0,0
HHS Regions,Region 2,2017,24,692,6,2,1.15607,0.867052,0.289017
HHS Regions,Region 3,2017,24,619,1,5,0.969305,0.161551,0.807754
HHS Regions,Region 4,2017,24,1935,91,93,9.50904,4.70284,4.8062
HHS Regions,Region 5,2017,24,1266,7,3,0.789889,0.552923,0.236967
HHS Regions,Region 6,2017,24,1384,8,15,1.66185,0.578035,1.08382
HHS Regions,Region 7,2017,24,510,0,1,0.196078,0,0.196078
HHS Regions,Region 8,2017,24,740,4,12,2.16216,0.540541,1.62162
HHS Regions,Region 9,2017,24,987,9,22,3.14083,0.911854,2.22898
HHS Regions,Region 10,2017,24,294,0,6,2.04082,0,2.04082
HHS Regions,Region 1,2017,25,350,5,0,1.42857,1.42857,0
HHS Regions,Region 2,2017,25,628,3,5,1.27389,0.477707,0.796178
HHS Regions,Region 3,2017,25,424,3,0,0.707547,0.707547,0
HHS Regions,Region 4,2017,25,1713,70,64,7.82253,4.0864,3.73614
HHS Regions,Region 5,2017,25,1406,7,8,1.06686,0.497866,0.56899
HHS Regions,Region 6,2017,25,1274,8,8,1.25589,0.627943,0.627943
HHS Regions,Region 7,2017,25,458,1,2,0.655022,0.218341,0.436681
HHS Regions,Region 8,2017,25,612,1,7,1.30719,0.163399,1.14379
HHS Regions,Region 9,2017,25,859,8,21,3.37602,0.931315,2.4447
HHS Regions,Region 10,2017,25,287,1,5,2.09059,0.348432,1.74216
HHS Regions,Region 1,2017,26,301,1,1,0.664452,0.332226,0.332226
HHS Regions,Region 2,2017,26,553,3,1,0.723327,0.542495,0.180832
HHS Regions,Region 3,2017,26,358,2,1,0.837989,0.558659,0.27933
HHS Regions,Region 4,2017,26,1531,57,55,7.31548,3.72306,3.59242
HHS Regions,Region 5,2017,26,1361,9,4,0.95518,0.661278,0.293902
HHS Regions,Region 6,2017,26,1070,2,8,0.934579,0.186916,0.747664
HHS Regions,Region 7,2017,26,134,1,0,0.746269,0.746269,0
HHS Regions,Region 8,2017,26,588,3,4,1.19048,0.510204,0.680272
HHS Regions,Region 9,2017,26,697,8,17,3.5868,1.14778,2.43902
HHS Regions,Region 10,2017,26,268,5,4,3.35821,1.86567,1.49254
HHS Regions,Region 1,2017,27,285,1,0,0.350877,0.350877,0
HHS Regions,Region 2,2017,27,780,2,1,0.384615,0.25641,0.128205
HHS Regions,Region 3,2017,27,417,0,1,0.239808,0,0.239808
HHS Regions,Region 4,2017,27,1516,51,46,6.39842,3.36412,3.0343
HHS Regions,Region 5,2017,27,1109,2,2,0.360685,0.180343,0.180343
HHS Regions,Region 6,2017,27,873,3,6,1.03093,0.343643,0.687285
HHS Regions,Region 7,2017,27,377,1,0,0.265252,0.265252,0
HHS Regions,Region 8,2017,27,655,4,8,1.83206,0.610687,1.22137
HHS Regions,Region 9,2017,27,724,10,11,2.90055,1.38122,1.51934
HHS Regions,Region 10,2017,27,259,1,3,1.5444,0.3861,1.1583
HHS Regions,Region 1,2017,28,257,4,0,1.55642,1.55642,0
HHS Regions,Region 2,2017,28,850,4,2,0.705882,0.470588,0.235294
HHS Regions,Region 3,2017,28,474,1,1,0.421941,0.21097,0.21097
HHS Regions,Region 4,2017,28,1535,59,46,6.84039,3.84365,2.99674
HHS Regions,Region 5,2017,28,1255,7,4,0.876494,0.557769,0.318725
HHS Regions,Region 6,2017,28,982,7,5,1.222,0.712831,0.509165
HHS Regions,Region 7,2017,28,363,0,0,0,0,0
HHS Regions,Region 8,2017,28,632,1,2,0.474684,0.158228,0.316456
HHS Regions,Region 9,2017,28,815,7,6,1.59509,0.858896,0.736196
HHS Regions,Region 10,2017,28,200,3,0,1.5,1.5,0
HHS Regions,Region 1,2017,29,249,1,0,0.401606,0.401606,0
HHS Regions,Region 2,2017,29,779,4,0,0.513479,0.513479,0
HHS Regions,Region 3,2017,29,331,1,0,0.302115,0.302115,0
HHS Regions,Region 4,2017,29,1481,50,25,5.06415,3.3761,1.68805
HHS Regions,Region 5,2017,29,1218,14,6,1.64204,1.14943,0.492611
HHS Regions,Region 6,2017,29,936,6,5,1.17521,0.641026,0.534188
HHS Regions,Region 7,2017,29,391,1,1,0.511509,0.255754,0.255754
HHS Regions,Region 8,2017,29,633,2,2,0.631912,0.315956,0.315956
HHS Regions,Region 9,2017,29,750,8,2,1.33333,1.06667,0.266667
HHS Regions,Region 10,2017,29,241,0,2,0.829876,0,0.829876
HHS Regions,Region 1,2017,30,290,3,0,1.03448,1.03448,0
HHS Regions,Region 2,2017,30,772,2,3,0.647668,0.259067,0.388601
HHS Regions,Region 3,2017,30,394,0,0,0,0,0
HHS Regions,Region 4,2017,30,1334,41,29,5.24738,3.07346,2.17391
HHS Regions,Region 5,2017,30,1115,9,7,1.43498,0.807175,0.627803
HHS Regions,Region 6,2017,30,870,7,1,0.91954,0.804598,0.114943
HHS Regions,Region 7,2017,30,387,1,0,0.258398,0.258398,0
HHS Regions,Region 8,2017,30,574,4,3,1.21951,0.696864,0.522648
HHS Regions,Region 9,2017,30,737,4,7,1.49254,0.542741,0.949796
HHS Regions,Region 10,2017,30,216,2,0,0.925926,0.925926,0
HHS Regions,Region 1,2017,31,244,2,1,1.22951,0.819672,0.409836
HHS Regions,Region 2,2017,31,771,4,1,0.648508,0.518807,0.129702
HHS Regions,Region 3,2017,31,434,0,0,0,0,0
HHS Regions,Region 4,2017,31,1349,54,26,5.93032,4.00297,1.92735
HHS Regions,Region 5,2017,31,1177,14,1,1.27443,1.18946,0.0849618
HHS Regions,Region 6,2017,31,893,11,2,1.45577,1.2318,0.223964
HHS Regions,Region 7,2017,31,353,2,0,0.566572,0.566572,0
HHS Regions,Region 8,2017,31,537,4,1,0.931099,0.744879,0.18622
HHS Regions,Region 9,2017,31,677,4,1,0.738552,0.590842,0.14771
HHS Regions,Region 10,2017,31,192,0,0,0,0,0
HHS Regions,Region 1,2017,32,273,3,1,1.4652,1.0989,0.3663
HHS Regions,Region 2,2017,32,801,1,1,0.249688,0.124844,0.124844
HHS Regions,Region 3,2017,32,415,0,0,0,0,0
HHS Regions,Region 4,2017,32,1427,48,43,6.37701,3.3637,3.01331
HHS Regions,Region 5,2017,32,1088,8,3,1.01103,0.735294,0.275735
HHS Regions,Region 6,2017,32,943,6,1,0.742312,0.636267,0.106045
HHS Regions,Region 7,2017,32,376,0,0,0,0,0
HHS Regions,Region 8,2017,32,569,1,0,0.175747,0.175747,0
HHS Regions,Region 9,2017,32,669,7,5,1.79372,1.04634,0.747384
HHS Regions,Region 10,2017,32,160,1,1,1.25,0.625,0.625
HHS Regions,Region 1,2017,33,295,1,1,0.677966,0.338983,0.338983
HHS Regions,Region 2,2017,33,840,1,0,0.119048,0.119048,0
HHS Regions,Region 3,2017,33,484,0,1,0.206612,0,0.206612
HHS Regions,Region 4,2017,33,1521,36,23,3.87903,2.36686,1.51216
HHS Regions,Region 5,2017,33,1243,5,2,0.563154,0.402253,0.160901
HHS Regions,Region 6,2017,33,1062,11,6,1.60075,1.03578,0.564972
HHS Regions,Region 7,2017,33,394,0,0,0,0,0
HHS Regions,Region 8,2017,33,615,2,1,0.487805,0.325203,0.162602
HHS Regions,Region 9,2017,33,695,6,4,1.43885,0.863309,0.57554
HHS Regions,Region 10,2017,33,207,0,0,0,0,0
HHS Regions,Region 1,2017,34,286,1,1,0.699301,0.34965,0.34965
HHS Regions,Region 2,2017,34,811,4,1,0.616523,0.493218,0.123305
HHS Regions,Region 3,2017,34,474,1,0,0.21097,0.21097,0
HHS Regions,Region 4,2017,34,1779,44,23,3.76616,2.4733,1.29286
HHS Regions,Region 5,2017,34,1335,11,1,0.898876,0.82397,0.0749064
HHS Regions,Region 6,2017,34,1149,6,3,0.78329,0.522193,0.261097
HHS Regions,Region 7,2017,34,414,0,0,0,0,0
HHS Regions,Region 8,2017,34,631,5,0,0.792393,0.792393,0
HHS Regions,Region 9,2017,34,829,5,5,1.20627,0.603136,0.603136
HHS Regions,Region 10,2017,34,228,1,0,0.438596,0.438596,0
HHS Regions,Region 1,2017,35,301,1,0,0.332226,0.332226,0
HHS Regions,Region 2,2017,35,800,4,0,0.5,0.5,0
HHS Regions,Region 3,2017,35,551,2,1,0.544465,0.362976,0.181488
HHS Regions,Region 4,2017,35,2205,68,43,5.03401,3.0839,1.95011
HHS Regions,Region 5,2017,35,1544,11,3,0.906736,0.712435,0.194301
HHS Regions,Region 6,2017,35,1240,13,5,1.45161,1.04839,0.403226
HHS Regions,Region 7,2017,35,514,4,0,0.77821,0.77821,0
HHS Regions,Region 8,2017,35,686,2,0,0.291545,0.291545,0
HHS Regions,Region 9,2017,35,827,4,4,0.967352,0.483676,0.483676
HHS Regions,Region 10,2017,35,446,7,1,1.79372,1.56951,0.224215
HHS Regions,Region 1,2017,36,347,5,0,1.44092,1.44092,0
HHS Regions,Region 2,2017,36,942,4,1,0.530786,0.424628,0.106157
HHS Regions,Region 3,2017,36,608,3,1,0.657895,0.493421,0.164474
HHS Regions,Region 4,2017,36,2294,58,46,4.53357,2.52833,2.00523
HHS Regions,Region 5,2017,36,1828,17,2,1.03939,0.929978,0.109409
HHS Regions,Region 6,2017,36,1523,21,4,1.6415,1.37886,0.26264
HHS Regions,Region 7,2017,36,511,0,0,0,0,0
HHS Regions,Region 8,2017,36,741,5,1,0.809717,0.674764,0.134953
HHS Regions,Region 9,2017,36,869,10,3,1.49597,1.15075,0.345224
HHS Regions,Region 10,2017,36,424,4,3,1.65094,0.943396,0.707547
HHS Regions,Region 1,2017,37,435,7,0,1.6092,1.6092,0
HHS Regions,Region 2,2017,37,1121,17,1,1.60571,1.5165,0.0892061
HHS Regions,Region 3,2017,37,800,4,0,0.5,0.5,0
HHS Regions,Region 4,2017,37,2160,58,45,4.76852,2.68519,2.08333
HHS Regions,Region 5,2017,37,2287,29,3,1.39921,1.26804,0.131176
HHS Regions,Region 6,2017,37,1829,13,10,1.25752,0.710771,0.546747
HHS Regions,Region 7,2017,37,582,3,1,0.687285,0.515464,0.171821
HHS Regions,Region 8,2017,37,784,4,1,0.637755,0.510204,0.127551
HHS Regions,Region 9,2017,37,901,8,6,1.55383,0.887902,0.665927
HHS Regions,Region 10,2017,37,368,5,0,1.3587,1.3587,0
HHS Regions,Region 1,2017,38,552,3,1,0.724638,0.543478,0.181159
HHS Regions,Region 2,2017,38,1120,7,4,0.982143,0.625,0.357143
HHS Regions,Region 3,2017,38,840,2,0,0.238095,0.238095,0
HHS Regions,Region 4,2017,38,2394,53,41,3.92648,2.21387,1.71261
HHS Regions,Region 5,2017,38,2582,25,6,1.20062,0.968242,0.232378
HHS Regions,Region 6,2017,38,1916,14,13,1.40919,0.730689,0.678497
HHS Regions,Region 7,2017,38,562,4,1,0.88968,0.711744,0.177936
HHS Regions,Region 8,2017,38,892,9,1,1.12108,1.00897,0.112108
HHS Regions,Region 9,2017,38,1015,12,1,1.28079,1.18227,0.0985222
HHS Regions,Region 10,2017,38,508,7,0,1.37795,1.37795,0
HHS Regions,Region 1,2017,39,583,4,0,0.686106,0.686106,0
HHS Regions,Region 2,2017,39,1205,11,3,1.16183,0.912863,0.248963
HHS Regions,Region 3,2017,39,922,20,0,2.1692,2.1692,0
HHS Regions,Region 4,2017,39,2394,39,35,3.09106,1.62907,1.46199
HHS Regions,Region 5,2017,39,2736,19,2,0.767544,0.694444,0.0730994
HHS Regions,Region 6,2017,39,2005,30,23,2.64339,1.49626,1.14713
HHS Regions,Region 7,2017,39,582,1,0,0.171821,0.171821,0
HHS Regions,Region 8,2017,39,940,5,2,0.744681,0.531915,0.212766
HHS Regions,Region 9,2017,39,1208,14,5,1.57285,1.15894,0.413907
HHS Regions,Region 10,2017,39,619,9,2,1.77706,1.45396,0.323102
HHS Regions,Region 1,2017,40,655,3,1,0.610687,0.458015,0.152672
HHS Regions,Region 2,2017,40,1330,15,2,1.2782,1.12782,0.150376
HHS Regions,Region 3,2017,40,909,4,0,0.440044,0.440044,0
HHS Regions,Region 4,2017,40,2809,104,60,5.83838,3.70239,2.13599
HHS Regions,Region 5,2017,40,2967,22,11,1.11223,0.74149,0.370745
HHS Regions,Region 6,2017,40,2177,47,21,3.12356,2.15893,0.96463
HHS Regions,Region 7,2017,40,722,5,0,0.692521,0.692521,0
HHS Regions,Region 8,2017,40,1059,7,3,0.944287,0.661001,0.283286
HHS Regions,Region 9,2017,40,1226,8,5,1.06036,0.652529,0.40783
HHS Regions,Region 10,2017,40,836,10,5,1.79426,1.19617,0.598086
HHS Regions,Region 1,2017,41,722,5,0,0.692521,0.692521,0
HHS Regions,Region 2,2017,41,1350,16,4,1.48148,1.18519,0.296296
HHS Regions,Region 3,2017,41,975,10,4,1.4359,1.02564,0.410256
HHS Regions,Region 4,2017,41,3014,87,56,4.74453,2.88653,1.858
HHS Regions,Region 5,2017,41,3182,19,5,0.754243,0.597109,0.157134
HHS Regions,Region 6,2017,41,2247,40,15,2.44771,1.78015,0.667557
HHS Regions,Region 7,2017,41,760,2,1,0.394737,0.263158,0.131579
HHS Regions,Region 8,2017,41,625,5,0,0.8,0.8,0
HHS Regions,Region 9,2017,41,1003,17,5,2.19342,1.69492,0.498504
HHS Regions,Region 10,2017,41,896,17,2,2.12054,1.89732,0.223214
HHS Regions,Region 1,2017,42,629,3,1,0.63593,0.476948,0.158983
HHS Regions,Region 2,2017,42,1376,15,5,1.45349,1.09012,0.363372
HHS Regions,Region 3,2017,42,780,4,0,0.512821,0.512821,0
HHS Regions,Region 4,2017,42,3231,105,67,5.32343,3.24977,2.07366
HHS Regions,Region 5,2017,42,2597,24,4,1.07817,0.924143,0.154024
HHS Regions,Region 6,2017,42,2300,39,13,2.26087,1.69565,0.565217
HHS Regions,Region 7,2017,42,817,4,1,0.611995,0.489596,0.122399
HHS Regions,Region 8,2017,42,554,4,0,0.722022,0.722022,0
HHS Regions,Region 9,2017,42,997,18,4,2.20662,1.80542,0.401204
HHS Regions,Region 10,2017,42,995,18,5,2.31156,1.80905,0.502513
HHS Regions,Region 1,2017,43,537,2,3,0.931099,0.372439,0.558659
HHS Regions,Region 2,2017,43,983,11,3,1.42421,1.11902,0.305188
HHS Regions,Region 3,2017,43,549,3,2,0.910747,0.546448,0.364299
HHS Regions,Region 4,2017,43,3036,123,88,6.94993,4.05138,2.89855
HHS Regions,Region 5,2017,43,2513,17,3,0.795862,0.676482,0.119379
HHS Regions,Region 6,2017,43,1532,32,3,2.2846,2.08877,0.195822
HHS Regions,Region 7,2017,43,722,2,0,0.277008,0.277008,0
HHS Regions,Region 8,2017,43,565,6,0,1.06195,1.06195,0
HHS Regions,Region 9,2017,43,544,17,0,3.125,3.125,0
HHS Regions,Region 10,2017,43,794,15,6,2.64484,1.88917,0.755668
