"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 2,2018,29,953,7,0,0.734523,0.734523,0
HHS Regions,Region 3,2018,29,559,2,1,0.536673,0.357782,0.178891
HHS Regions,Region 4,2018,29,1474,32,13,3.05292,2.17096,0.881954
HHS Regions,Region 5,2018,29,1347,6,0,0.445434,0.445434,0
HHS Regions,Region 6,2018,29,659,5,0,0.758725,0.758725,0
HHS Regions,Region 7,2018,29,416,0,0,0,0,0
HHS Regions,Region 8,2018,29,507,2,0,0.394477,0.394477,0
HHS Regions,Region 9,2018,29,371,0,0,0,0,0
HHS Regions,Region 10,2018,29,232,3,1,1.72414,1.2931,0.431034
HHS Regions,Region 1,2018,30,309,2,1,0.970874,0.647249,0.323625
HHS Regions,Region 2,2018,30,925,3,1,0.432432,0.324324,0.108108
HHS Regions,Region 3,2018,30,511,1,0,0.195695,0.195695,0
HHS Regions,Region 4,2018,30,1456,28,14,2.88462,1.92308,0.961538
HHS Regions,Region 5,2018,30,1319,5,2,0.530705,0.379075,0.15163
HHS Regions,Region 6,2018,30,670,3,0,0.447761,0.447761,0
HHS Regions,Region 7,2018,30,432,1,0,0.231481,0.231481,0
HHS Regions,Region 8,2018,30,539,1,0,0.185529,0.185529,0
HHS Regions,Region 9,2018,30,347,2,0,0.576369,0.576369,0
HHS Regions,Region 10,2018,30,220,2,1,1.36364,0.909091,0.454545
HHS Regions,Region 1,2018,31,301,0,0,0,0,0
HHS Regions,Region 2,2018,31,845,1,1,0.236686,0.118343,0.118343
HHS Regions,Region 3,2018,31,437,3,1,0.915332,0.686499,0.228833
HHS Regions,Region 4,2018,31,1461,29,12,2.8063,1.98494,0.821355
HHS Regions,Region 5,2018,31,1198,4,0,0.33389,0.33389,0
HHS Regions,Region 6,2018,31,628,3,1,0.636943,0.477707,0.159236
HHS Regions,Region 7,2018,31,372,0,1,0.268817,0,0.268817
HHS Regions,Region 8,2018,31,524,0,0,0,0,0
HHS Regions,Region 9,2018,31,338,3,0,0.887574,0.887574,0
HHS Regions,Region 10,2018,31,186,0,1,0.537634,0,0.537634
HHS Regions,Region 1,2018,32,321,0,0,0,0,0
HHS Regions,Region 2,2018,32,962,1,1,0.2079,0.10395,0.10395
HHS Regions,Region 3,2018,32,438,1,0,0.228311,0.228311,0
HHS Regions,Region 4,2018,32,1548,30,15,2.90698,1.93798,0.968992
HHS Regions,Region 5,2018,32,1252,2,0,0.159744,0.159744,0
HHS Regions,Region 6,2018,32,683,1,3,0.585652,0.146413,0.439239
HHS Regions,Region 7,2018,32,471,1,1,0.424628,0.212314,0.212314
HHS Regions,Region 8,2018,32,552,2,2,0.724638,0.362319,0.362319
HHS Regions,Region 9,2018,32,342,3,0,0.877193,0.877193,0
HHS Regions,Region 10,2018,32,220,2,0,0.909091,0.909091,0
HHS Regions,Region 1,2018,33,307,0,0,0,0,0
HHS Regions,Region 2,2018,33,908,0,0,0,0,0
HHS Regions,Region 3,2018,33,468,0,0,0,0,0
HHS Regions,Region 4,2018,33,1616,24,17,2.53713,1.48515,1.05198
HHS Regions,Region 5,2018,33,1365,2,1,0.21978,0.14652,0.0732601
HHS Regions,Region 6,2018,33,768,5,0,0.651042,0.651042,0
HHS Regions,Region 7,2018,33,515,0,0,0,0,0
HHS Regions,Region 8,2018,33,509,2,0,0.392927,0.392927,0
HHS Regions,Region 9,2018,33,392,3,0,0.765306,0.765306,0
HHS Regions,Region 10,2018,33,206,0,0,0,0,0
HHS Regions,Region 1,2018,34,322,0,0,0,0,0
HHS Regions,Region 2,2018,34,980,2,0,0.204082,0.204082,0
HHS Regions,Region 3,2018,34,523,0,0,0,0,0
HHS Regions,Region 4,2018,34,1997,53,21,3.70556,2.65398,1.05158
HHS Regions,Region 5,2018,34,1335,14,3,1.27341,1.04869,0.224719
HHS Regions,Region 6,2018,34,839,5,1,0.715137,0.595948,0.11919
HHS Regions,Region 7,2018,34,570,0,0,0,0,0
HHS Regions,Region 8,2018,34,576,0,1,0.173611,0,0.173611
HHS Regions,Region 9,2018,34,382,0,0,0,0,0
HHS Regions,Region 10,2018,34,249,3,1,1.60643,1.20482,0.401606
HHS Regions,Region 1,2018,35,287,0,0,0,0,0
HHS Regions,Region 2,2018,35,920,1,2,0.326087,0.108696,0.217391
HHS Regions,Region 3,2018,35,562,0,2,0.355872,0,0.355872
HHS Regions,Region 4,2018,35,2514,89,25,4.53461,3.54018,0.994431
HHS Regions,Region 5,2018,35,1416,2,1,0.211864,0.141243,0.0706215
HHS Regions,Region 6,2018,35,1029,3,3,0.58309,0.291545,0.291545
HHS Regions,Region 7,2018,35,632,0,0,0,0,0
HHS Regions,Region 8,2018,35,622,0,0,0,0,0
HHS Regions,Region 9,2018,35,417,2,0,0.479616,0.479616,0
HHS Regions,Region 10,2018,35,297,1,0,0.3367,0.3367,0
HHS Regions,Region 1,2018,36,347,1,0,0.288184,0.288184,0
HHS Regions,Region 2,2018,36,916,4,0,0.436681,0.436681,0
HHS Regions,Region 3,2018,36,640,2,1,0.46875,0.3125,0.15625
HHS Regions,Region 4,2018,36,2742,88,32,4.37637,3.20934,1.16703
HHS Regions,Region 5,2018,36,1765,10,1,0.623229,0.566572,0.0566572
HHS Regions,Region 6,2018,36,1215,8,15,1.893,0.658436,1.23457
HHS Regions,Region 7,2018,36,687,0,0,0,0,0
HHS Regions,Region 8,2018,36,699,1,0,0.143062,0.143062,0
HHS Regions,Region 9,2018,36,458,1,2,0.655022,0.218341,0.436681
HHS Regions,Region 10,2018,36,299,4,1,1.67224,1.33779,0.334448
HHS Regions,Region 1,2018,37,486,0,0,0,0,0
HHS Regions,Region 2,2018,37,1334,1,0,0.0749625,0.0749625,0
HHS Regions,Region 3,2018,37,762,5,2,0.918635,0.656168,0.262467
HHS Regions,Region 4,2018,37,3040,120,36,5.13158,3.94737,1.18421
HHS Regions,Region 5,2018,37,2212,14,2,0.723327,0.632911,0.0904159
HHS Regions,Region 6,2018,37,1444,4,6,0.692521,0.277008,0.415512
HHS Regions,Region 7,2018,37,879,2,0,0.227531,0.227531,0
HHS Regions,Region 8,2018,37,843,2,0,0.237248,0.237248,0
HHS Regions,Region 9,2018,37,549,3,1,0.728597,0.546448,0.182149
HHS Regions,Region 10,2018,37,436,4,1,1.14679,0.917431,0.229358
HHS Regions,Region 1,2018,38,609,1,1,0.328407,0.164204,0.164204
HHS Regions,Region 2,2018,38,1344,5,1,0.446429,0.372024,0.0744048
HHS Regions,Region 3,2018,38,883,2,2,0.453001,0.226501,0.226501
HHS Regions,Region 4,2018,38,3344,113,39,4.54545,3.37919,1.16627
HHS Regions,Region 5,2018,38,2666,11,8,0.712678,0.412603,0.300075
HHS Regions,Region 6,2018,38,1618,11,10,1.2979,0.679852,0.618047
HHS Regions,Region 7,2018,38,868,6,2,0.921659,0.691244,0.230415
HHS Regions,Region 8,2018,38,766,1,0,0.130548,0.130548,0
HHS Regions,Region 9,2018,38,510,0,1,0.196078,0,0.196078
HHS Regions,Region 10,2018,38,521,8,2,1.91939,1.53551,0.383877
HHS Regions,Region 1,2018,39,793,8,1,1.13493,1.00883,0.126103
HHS Regions,Region 2,2018,39,1664,8,3,0.661058,0.480769,0.180288
HHS Regions,Region 3,2018,39,1028,5,0,0.486381,0.486381,0
HHS Regions,Region 4,2018,39,3461,112,35,4.24733,3.23606,1.01127
HHS Regions,Region 5,2018,39,3056,16,4,0.65445,0.52356,0.13089
HHS Regions,Region 6,2018,39,1674,7,4,0.657109,0.41816,0.238949
HHS Regions,Region 7,2018,39,938,2,0,0.21322,0.21322,0
HHS Regions,Region 8,2018,39,920,3,0,0.326087,0.326087,0
HHS Regions,Region 9,2018,39,550,5,0,0.909091,0.909091,0
HHS Regions,Region 10,2018,39,632,3,5,1.26582,0.474684,0.791139
HHS Regions,Region 1,2018,40,922,2,1,0.32538,0.21692,0.10846
HHS Regions,Region 2,2018,40,1735,10,3,0.74928,0.576369,0.172911
HHS Regions,Region 3,2018,40,1179,3,1,0.339271,0.254453,0.0848176
HHS Regions,Region 4,2018,40,3902,163,43,5.27934,4.17734,1.102
HHS Regions,Region 5,2018,40,3208,7,6,0.405237,0.218204,0.187032
HHS Regions,Region 6,2018,40,1892,14,11,1.32135,0.739958,0.581395
HHS Regions,Region 7,2018,40,942,3,0,0.318471,0.318471,0
HHS Regions,Region 8,2018,40,998,4,1,0.501002,0.400802,0.1002
HHS Regions,Region 9,2018,40,669,4,1,0.747384,0.597907,0.149477
HHS Regions,Region 10,2018,40,878,7,1,0.911162,0.797267,0.113895
HHS Regions,Region 1,2018,41,971,2,2,0.411946,0.205973,0.205973
HHS Regions,Region 2,2018,41,1807,9,2,0.608744,0.498063,0.110681
HHS Regions,Region 3,2018,41,1224,4,3,0.571895,0.326797,0.245098
HHS Regions,Region 4,2018,41,3911,147,46,4.9348,3.75863,1.17617
HHS Regions,Region 5,2018,41,3570,14,6,0.560224,0.392157,0.168067
HHS Regions,Region 6,2018,41,2131,16,16,1.50164,0.750821,0.750821
HHS Regions,Region 7,2018,41,1011,0,0,0,0,0
HHS Regions,Region 8,2018,41,1044,7,0,0.670498,0.670498,0
HHS Regions,Region 9,2018,41,697,9,1,1.43472,1.29125,0.143472
HHS Regions,Region 10,2018,41,962,11,5,1.6632,1.14345,0.519751
HHS Regions,Region 1,2018,42,1110,2,0,0.18018,0.18018,0
HHS Regions,Region 2,2018,42,1893,6,0,0.316957,0.316957,0
HHS Regions,Region 3,2018,42,1261,9,0,0.713719,0.713719,0
HHS Regions,Region 4,2018,42,4685,246,57,6.46745,5.2508,1.21665
HHS Regions,Region 5,2018,42,4024,10,5,0.372763,0.248509,0.124254
HHS Regions,Region 6,2018,42,2337,19,18,1.58323,0.813008,0.770218
HHS Regions,Region 7,2018,42,1144,3,0,0.262238,0.262238,0
HHS Regions,Region 8,2018,42,1161,4,0,0.344531,0.344531,0
HHS Regions,Region 9,2018,42,777,5,5,1.287,0.643501,0.643501
HHS Regions,Region 10,2018,42,1046,6,3,0.860421,0.573614,0.286807
HHS Regions,Region 1,2018,43,1152,12,4,1.38889,1.04167,0.347222
HHS Regions,Region 2,2018,43,1987,9,3,0.603926,0.452944,0.150981
HHS Regions,Region 3,2018,43,1418,7,1,0.564175,0.493653,0.0705219
HHS Regions,Region 4,2018,43,4923,248,64,6.3376,5.03758,1.30002
HHS Regions,Region 5,2018,43,4125,21,8,0.70303,0.509091,0.193939
HHS Regions,Region 6,2018,43,2436,19,14,1.35468,0.779967,0.574713
HHS Regions,Region 7,2018,43,1202,3,0,0.249584,0.249584,0
HHS Regions,Region 8,2018,43,1262,4,1,0.396197,0.316957,0.0792393
HHS Regions,Region 9,2018,43,812,4,0,0.492611,0.492611,0
HHS Regions,Region 10,2018,43,1078,6,3,0.834879,0.556586,0.278293
HHS Regions,Region 1,2018,44,1279,19,5,1.87647,1.48554,0.39093
HHS Regions,Region 2,2018,44,1893,12,2,0.739567,0.633914,0.105652
HHS Regions,Region 3,2018,44,1261,1,1,0.158604,0.0793021,0.0793021
HHS Regions,Region 4,2018,44,4850,247,47,6.06186,5.09278,0.969072
HHS Regions,Region 5,2018,44,4262,36,6,0.985453,0.844674,0.140779
HHS Regions,Region 6,2018,44,2849,29,21,1.755,1.0179,0.737101
HHS Regions,Region 7,2018,44,1238,0,0,0,0,0
HHS Regions,Region 8,2018,44,1290,8,4,0.930233,0.620155,0.310078
HHS Regions,Region 9,2018,44,888,13,3,1.8018,1.46396,0.337838
HHS Regions,Region 10,2018,44,939,8,2,1.06496,0.85197,0.212993
HHS Regions,Region 1,2018,45,1268,25,0,1.97161,1.97161,0
HHS Regions,Region 2,2018,45,1877,21,1,1.17208,1.11881,0.0532765
HHS Regions,Region 3,2018,45,1298,3,4,0.539291,0.231125,0.308166
HHS Regions,Region 4,2018,45,5091,363,57,8.24985,7.13023,1.11962
HHS Regions,Region 5,2018,45,4388,48,9,1.299,1.09389,0.205105
HHS Regions,Region 6,2018,45,2968,30,15,1.51617,1.01078,0.505391
HHS Regions,Region 7,2018,45,1257,5,0,0.397772,0.397772,0
HHS Regions,Region 8,2018,45,1351,12,1,0.96225,0.888231,0.0740192
HHS Regions,Region 9,2018,45,914,14,2,1.75055,1.53173,0.218818
HHS Regions,Region 10,2018,45,1176,8,4,1.02041,0.680272,0.340136
HHS Regions,Region 1,2018,46,1001,8,4,1.1988,0.799201,0.3996
HHS Regions,Region 2,2018,46,1765,13,0,0.736544,0.736544,0
HHS Regions,Region 3,2018,46,1283,4,0,0.311769,0.311769,0
HHS Regions,Region 4,2018,46,3156,80,18,3.1052,2.53485,0.570342
HHS Regions,Region 5,2018,46,3702,78,11,2.40411,2.10697,0.297137
HHS Regions,Region 6,2018,46,2155,16,6,1.02088,0.742459,0.278422
HHS Regions,Region 7,2018,46,735,3,0,0.408163,0.408163,0
HHS Regions,Region 8,2018,46,1135,12,1,1.14537,1.05727,0.0881057
HHS Regions,Region 9,2018,46,539,8,0,1.48423,1.48423,0
HHS Regions,Region 10,2018,46,1002,11,4,1.49701,1.0978,0.399202
